Entity,Code,Year,"Age-standardized deaths that are from malignant neoplasms per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from cardiovascular diseases per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from respiratory infections per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from infectious and parasitic diseases per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from digestive diseases per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from unintentional injuries per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from intentional injuries per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from neuropsychiatric conditions per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from respiratory diseases per 100,000 people, in both sexes aged all ages"
Denmark,DNK,1995,179.11816,233.9663,18.21149,9.33709,31.753342,26.821796,15.341053,22.59537,36.23215
Denmark,DNK,1996,173.56319,211.86513,19.784058,7.6666913,26.937973,25.232056,14.771109,20.032276,35.036243
Denmark,DNK,1997,173.58836,203.15996,14.214778,5.1800776,31.33522,25.930555,13.616562,24.190971,37.57888
Denmark,DNK,1998,169.43248,194.377,12.343095,4.6817765,30.4929,25.181028,12.629841,26.009666,38.63221
Denmark,DNK,1999,172.35997,197.89551,12.964072,5.7668486,31.670599,26.95267,12.985227,31.15344,40.573162
Denmark,DNK,2000,169.91495,183.12325,9.635116,4.6933904,29.589218,24.510822,12.171357,29.833483,39.49533
Denmark,DNK,2001,166.92233,184.06049,10.023868,4.893245,29.275597,22.174423,11.607732,32.613834,39.410618
Denmark,DNK,2002,160.8321,178.67288,14.305721,7.8302965,28.84184,19.382008,11.078846,36.420418,39.027866
Denmark,DNK,2003,158.40169,172.57683,16.01224,8.802515,28.294106,19.84835,10.434993,34.23878,37.051136
Denmark,DNK,2004,158.83855,160.3947,14.96745,8.478985,28.298729,18.410673,10.689857,35.860054,32.582882
Denmark,DNK,2005,157.7513,149.4766,13.581992,7.403239,28.891108,17.135847,9.977387,39.207333,31.649487
Denmark,DNK,2006,158.3554,142.48097,13.345259,7.5541697,29.337498,17.900227,10.010838,41.35494,31.638592
Denmark,DNK,2007,151.66928,132.15442,14.576532,8.10044,26.218336,17.81813,9.270426,42.563156,32.786644
Denmark,DNK,2008,149.18405,122.059845,14.120589,6.744561,26.89118,16.829847,9.565719,43.99265,32.03393
Denmark,DNK,2009,144.07698,117.38041,15.874645,7.46679,25.831024,13.424101,9.632437,43.55778,33.36198
Denmark,DNK,2010,145.95876,113.5158,14.441935,8.319308,25.728638,12.587871,8.61419,44.40711,32.269077
Denmark,DNK,2011,141.39964,102.056435,13.634789,6.7704105,22.886187,11.973358,9.234049,42.60017,31.60445
Denmark,DNK,2012,141.1209,99.66162,12.7803955,7.1589646,20.45196,11.327508,9.527245,42.92917,31.141293
Denmark,DNK,2013,135.6875,95.17665,13.185085,7.9457536,19.43804,11.281542,8.755333,43.521786,31.83491
Denmark,DNK,2014,133.53877,89.047035,10.768292,6.785679,18.994343,10.547919,9.36343,41.977196,29.98072
Denmark,DNK,2020,118.056694,74.201675,16.291616,9.115743,17.583023,10.354355,8.474087,43.043415,26.878696
Denmark,DNK,2019,123.59832,77.142006,11.307973,8.58687,17.96041,11.180338,8.186528,44.48742,28.961803
Denmark,DNK,2018,121.04418,82.2612,13.524583,7.888468,17.828554,10.205129,8.114379,45.6742,31.305466
Denmark,DNK,2017,125.69718,86.14533,11.983405,7.2941914,17.208778,10.202041,8.542631,45.5189,31.303558
Denmark,DNK,2016,132.17752,90.24752,12.261222,6.9186316,17.881927,10.219571,8.58353,47.647976,30.777967
Denmark,DNK,2015,130.73848,90.36159,11.804314,7.0689816,17.744171,10.436682,8.16457,44.61462,30.314083
Dominican Republic,DOM,1965,35.82453,88.739,18.321457,95.17215,28.310698,25.648949,10.109916,12.52349,13.073614
Dominican Republic,DOM,1966,41.93062,102.483055,19.75057,93.067505,30.663696,31.685799,11.384148,14.533424,14.009875
Dominican Republic,DOM,1967,47.208923,125.1696,22.9495,97.9002,33.849655,28.75255,10.983844,11.8818035,14.963198
Dominican Republic,DOM,1968,46.438343,127.79275,22.896873,86.202644,35.46847,18.191648,10.974915,11.969401,24.229227
Dominican Republic,DOM,1969,42.894863,111.33061,24.854483,80.66187,32.249283,19.518364,7.378324,9.70673,21.756342
Dominican Republic,DOM,1970,42.55918,100.771965,27.319185,70.61575,32.834568,22.91621,16.388157,10.925451,21.766378
Dominican Republic,DOM,1971,45.295208,113.92188,20.794012,62.600468,33.65147,22.365803,12.7874,10.133809,19.220139
Dominican Republic,DOM,1972,43.597412,111.112015,22.852488,71.591545,33.295288,22.610575,10.562194,11.178829,22.417667
Dominican Republic,DOM,1973,40.035202,115.90973,20.478197,67.63711,34.26621,22.238894,10.992675,11.104405,19.35173
Dominican Republic,DOM,1974,40.67971,130.15167,19.327705,61.836205,37.77409,20.467558,10.368763,12.812359,22.773315
Dominican Republic,DOM,1975,43.93251,142.595,17.569756,59.25696,35.403877,25.219286,10.205938,11.61573,20.554024
Dominican Republic,DOM,1976,46.739773,146.78212,26.84767,56.823586,37.002716,23.847971,10.312732,12.344582,23.16713
Dominican Republic,DOM,1977,47.6791,144.14185,23.523537,59.58748,37.201164,25.81865,11.028278,9.217971,23.300398
Dominican Republic,DOM,1978,46.2628,138.41664,16.430979,51.366806,36.62137,22.315481,9.314267,8.077483,21.586998
Dominican Republic,DOM,1979,48.36089,170.10846,18.300583,51.099907,39.40356,21.063416,8.67808,10.874076,28.388271
Dominican Republic,DOM,1980,50.059128,169.89824,16.583115,44.921356,39.204697,20.49588,7.8174677,9.907363,25.30493
Dominican Republic,DOM,1981,57.956993,195.33658,17.071287,43.29348,42.157787,24.401346,9.120557,11.483209,26.43863
Dominican Republic,DOM,1982,58.738228,190.14621,14.005333,47.446285,44.97711,28.370691,10.348233,12.17202,28.8926
Dominican Republic,DOM,1983,64.50687,224.96277,20.61311,50.857822,43.436333,34.924156,12.086995,12.272206,32.120262
Dominican Republic,DOM,1984,67.2192,251.77487,17.547344,64.43811,46.81486,36.978096,10.117844,10.665253,39.10203
Dominican Republic,DOM,1985,63.408363,252.02197,25.546078,57.839787,47.356236,33.457935,11.3439045,9.186812,33.18939
Dominican Republic,DOM,1986,51.7059,191.74059,15.149568,32.919205,34.141037,28.867472,8.937567,6.5693045,19.55085
Dominican Republic,DOM,1987,55.641487,196.61783,16.441643,37.360073,36.342613,33.549393,9.446834,7.2707477,20.878086
Dominican Republic,DOM,1988,50.917675,195.91644,17.446932,35.344067,37.290073,27.773315,9.323215,7.00431,19.797169
Dominican Republic,DOM,1989,52.33716,193.0654,13.242076,32.347034,34.08104,23.490953,10.262206,7.1939216,21.789082
Dominican Republic,DOM,1990,51.983803,178.9669,15.526584,37.8684,35.769382,24.692333,10.027616,6.963673,21.860905
Dominican Republic,DOM,1991,49.695915,170.41066,14.029945,34.27054,34.45215,19.292904,9.194323,6.3936915,20.380798
Dominican Republic,DOM,1992,47.434498,155.42862,11.593406,28.396368,27.699385,17.480614,7.7825494,4.6381207,17.558832
Dominican Republic,DOM,1994,49.137066,154.91162,12.16146,20.937984,27.203959,17.095224,6.8611703,4.610615,16.267878
Dominican Republic,DOM,1995,50.05284,159.3332,13.8454485,22.38138,26.020569,19.237577,7.419094,4.91778,17.479803
Dominican Republic,DOM,1996,54.09334,164.085,8.737693,31.973946,27.628384,22.972185,7.2322245,6.517791,14.591869
Dominican Republic,DOM,1997,59.191837,170.26373,12.793164,33.26188,26.871292,27.61203,9.363751,6.5560646,17.757519
Dominican Republic,DOM,1998,62.33566,180.58783,11.64396,36.93203,27.195324,26.395163,10.380208,6.2825093,19.026215
Dominican Republic,DOM,1999,63.64839,172.35373,15.374055,32.70103,24.475832,25.019215,10.42417,6.1842113,19.693531
Dominican Republic,DOM,2000,54.996155,135.3624,10.315599,27.80648,21.414375,19.672173,8.047315,5.410432,14.392393
Dominican Republic,DOM,2001,60.327343,138.19969,9.618639,28.385878,22.07357,19.034824,6.8657994,6.1316795,16.859806
Dominican Republic,DOM,2002,58.141495,136.22649,11.612066,27.471272,21.335958,21.755253,6.199016,5.8633614,15.5411625
Dominican Republic,DOM,2003,59.80597,150.62376,13.358514,30.779514,22.654785,20.833494,5.893295,5.4131913,18.640448
Dominican Republic,DOM,2004,61.143143,159.26753,14.207561,30.803747,24.946798,19.843954,7.547282,6.9405675,20.906395
Dominican Republic,DOM,2005,60.123363,155.57599,14.564694,26.64834,21.35902,24.013638,10.608816,6.113491,23.222197
Dominican Republic,DOM,2006,53.958332,126.109726,10.748326,18.689184,16.599289,27.141346,8.345533,6.332283,19.356552
Dominican Republic,DOM,2007,50.39204,126.63742,9.725232,15.820119,13.386564,26.371748,7.6984134,5.6116686,19.480156
Dominican Republic,DOM,2008,49.810867,128.44446,10.291291,14.96492,13.064778,27.124569,8.828106,4.1129565,18.064533
Dominican Republic,DOM,2009,51.74848,127.323814,10.457565,14.639163,13.823566,24.83316,10.328284,4.371601,17.871317
Dominican Republic,DOM,2010,56.04505,142.70337,13.529318,17.513178,14.971935,27.72476,12.107616,4.892321,22.011786
Dominican Republic,DOM,2011,56.174747,145.12502,13.832302,18.027473,13.864215,21.375212,12.069154,4.3810406,21.333014
Dominican Republic,DOM,2012,53.73167,152.04195,14.472934,21.770878,15.727377,22.8752,15.40691,5.034204,25.59863
Dominican Republic,DOM,2013,56.37503,144.03993,12.16037,20.428219,14.196523,33.390667,25.339312,5.5039253,20.292171
Dominican Republic,DOM,2014,52.25224,134.81049,12.678768,27.160572,12.819665,36.255722,26.244808,10.328893,27.285952
Dominican Republic,DOM,2018,47.647526,128.6926,12.657457,29.895977,10.259694,36.819637,21.023216,8.702404,34.197666
Dominican Republic,DOM,2017,45.304005,121.8079,12.649171,28.044975,10.8673,38.45651,23.448252,8.254901,29.000055
Dominican Republic,DOM,2016,47.075428,126.50275,13.272124,31.240976,12.143955,40.06981,23.773281,9.166175,30.942307
Dominican Republic,DOM,2015,44.894165,125.724655,12.140733,24.618868,11.496589,35.678032,25.366083,8.70962,24.524895
Ecuador,ECU,1966,64.666725,105.42775,93.90974,197.24387,69.75905,60.83611,11.0581455,18.378298,56.382538
Ecuador,ECU,1967,70.573135,110.327255,75.30249,181.57191,71.31445,64.53362,13.6669655,16.118801,55.25052
Ecuador,ECU,1968,61.031097,127.25602,82.544846,170.66048,79.96745,55.54062,9.49784,13.271633,59.73382
Ecuador,ECU,1969,66.17795,147.31992,100.04133,153.01645,88.4317,54.147003,12.275675,16.805225,63.365524
Ecuador,ECU,1970,65.93186,140.58081,98.815834,140.05705,75.48407,59.76084,13.516756,14.287488,58.854874
Ecuador,ECU,1971,63.52932,160.1118,87.46813,170.18921,55.695835,60.09434,12.254427,16.465347,57.44607
Ecuador,ECU,1972,62.92192,165.77026,102.02831,185.1641,60.250736,59.981316,12.4825735,15.312221,56.93283
Ecuador,ECU,1973,64.940125,175.03415,109.718025,164.3951,58.934185,64.84886,11.695811,19.2968,55.874588
Ecuador,ECU,1974,66.39394,183.94551,102.16616,159.23291,54.27055,63.814644,12.434252,18.849064,55.248047
Ecuador,ECU,1975,66.505295,189.59067,77.6221,120.77611,55.196484,65.33035,12.554332,18.92309,45.85635
Ecuador,ECU,1977,72.97119,198.4692,75.4843,129.95119,56.188572,70.83209,13.15304,20.76697,45.590046
Ecuador,ECU,1978,76.95839,199.81494,67.87981,106.25397,52.616173,75.39866,11.253412,20.663622,39.039692
Ecuador,ECU,1979,86.74685,197.68915,64.94191,112.17716,54.06131,73.02935,10.596753,21.124067,38.496597
Ecuador,ECU,1980,89.10961,199.33098,68.46554,96.46129,49.675583,77.0649,11.0562105,20.251034,38.564613
Ecuador,ECU,1981,81.24698,168.3506,56.83128,97.66144,42.43705,70.58384,14.183171,18.998962,30.510027
Ecuador,ECU,1982,102.834625,199.58377,54.159515,84.30647,46.064957,76.49954,15.985447,19.713213,31.576487
Ecuador,ECU,1983,85.21234,177.07674,56.6102,87.23154,43.286667,72.48597,15.514211,18.986807,31.697695
Ecuador,ECU,1984,103.35074,204.51555,50.753304,79.73356,48.54708,71.42836,17.538675,20.763733,35.241592
Ecuador,ECU,1985,109.52672,210.46315,50.09726,67.07326,49.92615,68.88333,17.220978,19.6113,35.623672
Ecuador,ECU,1986,104.93878,202.2537,48.451046,67.67671,51.615807,67.34265,18.227814,19.523308,36.779003
Ecuador,ECU,1987,96.78581,182.49266,46.024017,64.8881,46.890156,61.955772,17.434956,19.30148,33.726654
Ecuador,ECU,1988,99.758194,188.74991,44.309002,64.02943,49.14342,64.43066,18.41501,21.263258,34.718822
Ecuador,ECU,1989,90.4654,172.24478,40.444603,59.53255,42.369102,60.157795,18.192053,17.638407,28.470058
Ecuador,ECU,1990,88.04647,164.17834,39.054615,52.63464,42.59149,60.619923,16.73224,17.123344,28.026453
Ecuador,ECU,1991,90.44987,182.41707,42.29598,67.312256,46.17396,59.62917,18.823921,17.945234,30.17565
Ecuador,ECU,1992,86.90985,168.22762,37.655136,60.486065,41.704117,57.89216,18.994244,16.17436,28.427334
Ecuador,ECU,1993,85.52041,164.50328,38.74383,49.25967,38.770866,57.584057,20.788662,14.00043,26.933668
Ecuador,ECU,1994,83.36823,175.61005,33.286713,33.924072,35.12509,51.365986,17.925873,12.720681,24.227634
Ecuador,ECU,1995,84.956215,138.18456,39.16813,36.820908,36.701912,51.256516,20.328817,11.365556,22.239658
Ecuador,ECU,1996,85.10768,144.6423,36.482594,31.638752,39.588985,50.908894,20.779163,10.558186,20.977478
Ecuador,ECU,1997,85.33991,143.85085,30.662117,35.178814,34.69955,46.05839,18.673552,12.553934,23.03312
Ecuador,ECU,1998,83.83618,155.12625,30.614449,36.92058,35.472054,46.33107,20.907318,12.821833,19.655521
Ecuador,ECU,1999,83.54445,157.7338,29.28913,33.864647,34.932156,40.017483,21.138502,12.170775,24.533468
Ecuador,ECU,2000,81.135605,151.84665,25.957628,33.29583,33.990368,40.033127,22.21724,12.643731,21.154814
Ecuador,ECU,2001,79.437645,144.5497,26.75161,30.933424,33.175137,38.6578,21.476421,11.708582,22.597048
Ecuador,ECU,2002,75.669235,144.33179,27.906946,30.13315,30.204763,38.372566,21.551456,10.449689,23.732103
Ecuador,ECU,2003,74.46914,135.48927,24.355082,27.127306,29.605673,39.084282,19.473852,9.686557,19.509632
Ecuador,ECU,2004,77.28333,126.07738,29.46983,24.315954,31.36281,36.790115,24.230621,11.089586,20.273775
Ecuador,ECU,2005,79.40372,128.51773,26.395597,24.584335,32.54601,39.7325,25.455292,10.656902,18.22199
Ecuador,ECU,2006,80.274536,127.83986,28.385618,24.034597,32.084454,39.63537,24.365503,9.906681,17.16612
Ecuador,ECU,2007,79.11958,123.99479,26.950876,23.069994,30.423405,38.04055,24.034744,10.05892,16.905111
Ecuador,ECU,2008,79.17023,124.04325,27.35015,22.057241,29.512436,40.751472,24.218842,9.622997,17.817553
Ecuador,ECU,2009,77.31026,112.37742,26.428759,20.35342,30.063906,41.788876,22.104277,9.971339,16.130371
Ecuador,ECU,2010,78.75738,112.988464,27.806175,20.24484,30.93777,40.423088,22.065836,9.897443,17.392492
Ecuador,ECU,2011,77.241905,109.16169,24.327152,17.749235,30.131416,39.772346,20.256216,11.201884,17.066444
Ecuador,ECU,2012,77.94874,110.94924,27.810095,17.520355,30.306967,39.18069,17.695671,10.416571,18.382748
Ecuador,ECU,2013,73.149864,107.53527,27.944057,14.346324,29.030529,36.448536,12.659897,10.494995,18.165197
Ecuador,ECU,2014,71.49405,103.9668,24.18132,14.427592,28.951868,33.314114,11.40052,9.689089,18.908463
Ecuador,ECU,2021,68.440346,138.85449,146.14459,16.44376,29.365263,33.049088,12.353557,11.583991,22.930315
Ecuador,ECU,2020,69.94774,167.46765,185.93886,15.04591,27.830563,29.661139,12.148016,13.49891,26.010715
Ecuador,ECU,2019,74.41811,112.82131,24.175533,13.156887,28.181072,35.825104,13.963819,11.133228,19.798208
Ecuador,ECU,2018,72.8911,113.49277,25.644651,13.482899,29.298061,36.330795,13.118819,11.22953,19.884096
Ecuador,ECU,2017,72.016335,112.29959,24.209894,13.96488,29.127024,32.3757,12.821768,10.685354,20.429447
Ecuador,ECU,2016,72.76453,110.30145,23.013926,13.235171,29.37467,39.307846,13.173802,11.27748,19.32722
Ecuador,ECU,2015,72.14086,104.44651,22.74834,13.728823,30.540823,34.760807,12.908466,9.719225,19.278961
Egypt,EGY,1965,29.095768,259.16006,61.866314,264.23343,36.598434,38.887707,0.73104167,12.860228,36.187668
Egypt,EGY,1966,32.670837,310.31778,76.791115,319.78778,42.73149,,,12.569778,43.26644
Egypt,EGY,1967,32.010704,301.06958,69.06899,268.10864,44.15987,,,11.151055,36.38515
Egypt,EGY,1970,33.04221,285.6741,105.81842,34.986565,262.37866,49.24141,,12.472827,88.64911
Egypt,EGY,1971,30.648237,255.51984,109.94328,29.416412,192.71931,48.845814,,11.330477,78.93868
Egypt,EGY,1972,29.97308,264.52744,116.25071,30.681765,231.66129,47.736294,,12.362156,90.3796
Egypt,EGY,1973,28.152067,263.5961,94.765656,27.97686,208.44086,17.670189,2.9883897,11.47258,76.06139
Egypt,EGY,1974,27.88258,265.74808,86.384544,28.159399,221.53265,17.572374,1.6885468,10.975521,68.65437
Egypt,EGY,1975,27.100697,316.07977,91.297615,27.480162,196.09389,18.060127,1.681076,11.593351,70.64689
Egypt,EGY,1976,25.57693,315.68384,79.93867,25.059786,198.39189,23.900501,1.6180817,12.16911,63.63971
Egypt,EGY,1977,25.824377,294.19012,88.30158,26.588545,194.50978,20.125465,2.6773064,13.614804,61.248425
Egypt,EGY,1978,26.03169,308.8988,68.30419,24.893557,166.56966,20.51022,1.6812454,10.522861,53.925274
Egypt,EGY,1979,26.840593,291.7229,80.26816,24.601442,185.50246,20.055407,1.188069,10.44566,53.327972
Egypt,EGY,1980,25.736454,294.53632,67.248184,22.196434,161.29977,20.917648,1.1742339,12.251569,52.451225
Egypt,EGY,1987,29.918959,463.11847,61.699448,59.483356,51.026714,18.533789,19.905085,13.274959,44.740818
Egypt,EGY,1991,29.926996,508.06305,45.943077,39.80708,46.628418,,,11.142478,36.69461
Egypt,EGY,1992,31.07285,488.0054,42.83317,36.698013,47.81186,,,10.162203,32.390945
Egypt,EGY,2000,34.48653,343.8625,27.769516,29.839886,68.84565,14.302491,0.5186216,6.126237,23.844278
Egypt,EGY,2001,38.317127,370.43494,22.69628,29.401855,73.12217,14.564088,0.4496859,6.9086576,27.71537
Egypt,EGY,2002,40.264885,388.4109,21.447891,27.148619,85.15893,15.569902,0.49194336,9.195864,31.504215
Egypt,EGY,2003,43.1484,398.87482,23.656567,24.490648,90.28262,15.880055,0.53234243,9.420861,39.00611
Egypt,EGY,2009,45.967266,420.17242,16.227982,23.54939,95.47716,14.275862,0.42394572,7.2802935,35.4972
Egypt,EGY,2010,47.154182,422.1846,16.317356,24.347307,99.93716,14.55553,0.40367478,7.3590937,36.801144
Egypt,EGY,2011,47.68597,402.42648,18.043911,26.90109,103.287254,15.721698,0.8315761,7.418563,32.89799
Egypt,EGY,2012,48.167717,431.08328,22.555563,26.21399,100.69884,15.871374,1.0326061,9.07654,36.481464
Egypt,EGY,2013,50.8503,375.15604,21.754984,23.763765,93.319534,22.333326,0.9226914,8.918674,35.10584
Egypt,EGY,2014,56.59433,525.55804,26.114353,29.691813,107.277145,23.804407,0.73350316,11.245063,43.965168
Egypt,EGY,2004,43.5544,410.57364,22.54883,21.911007,87.54631,13.13599,0.48050898,7.4716744,36.071163
Egypt,EGY,2005,43.815716,415.0234,20.654123,22.68392,87.765625,12.725768,0.48651198,9.185558,33.997574
Egypt,EGY,2006,43.989975,415.83582,19.126144,21.776384,86.14745,12.949109,0.5755863,8.672236,33.41377
Egypt,EGY,2007,42.821415,408.6981,18.093843,22.215132,85.32708,14.154527,0.46251154,9.229793,35.688065
Egypt,EGY,2008,44.541523,413.64447,17.476997,23.488104,87.289955,14.778411,0.43666592,7.618322,35.253414
Egypt,EGY,2019,42.517662,459.27567,24.369337,22.676773,57.919903,11.970366,0.6198537,4.4154534,40.42684
Egypt,EGY,2018,47.093452,445.49695,23.273691,23.947105,67.781845,12.668659,0.71584624,5.588281,36.40752
Egypt,EGY,2017,46.626793,422.62415,21.873219,26.03959,82.13011,13.945847,0.866417,5.971735,31.516933
Egypt,EGY,2016,48.54315,421.99384,22.27914,25.05611,87.21197,15.894812,0.7030099,7.2447543,34.452545
Egypt,EGY,2015,48.881634,456.01837,21.36988,27.22061,91.79903,16.67419,0.7866924,9.335169,37.500294
El Salvador,SLV,1990,56.12234,175.06308,30.905504,45.07328,48.04846,62.626175,,40.035793,25.70764
El Salvador,SLV,1991,59.791847,162.97383,25.872814,39.100018,45.49996,65.61773,59.354385,42.55278,23.784075
El Salvador,SLV,1992,67.40216,189.94562,25.504953,47.882027,51.79477,67.008224,,44.656483,23.997742
El Salvador,SLV,1993,66.959,187.76428,30.832596,40.15182,46.990322,64.32985,,43.15461,25.752367
El Salvador,SLV,1995,57.833214,168.81773,30.659071,35.795258,43.851025,57.25831,61.292667,36.615776,25.781248
El Salvador,SLV,1996,68.78421,186.91296,32.801445,34.506947,39.57571,51.52097,59.534508,28.101538,27.60923
El Salvador,SLV,1997,74.40802,113.91677,41.8092,41.723076,44.52184,47.67099,54.377045,44.844856,23.99218
El Salvador,SLV,1998,70.47239,119.95317,44.60853,48.00914,42.470947,48.420914,60.527832,44.510117,24.399475
El Salvador,SLV,1999,69.47012,151.23602,37.490303,44.628525,39.532295,45.77748,53.704815,37.505386,23.683483
El Salvador,SLV,2000,74.34985,154.4828,30.141804,43.78322,40.3093,48.98023,50.30859,36.61891,26.056297
El Salvador,SLV,2001,75.30756,147.80168,38.61068,40.231865,34.868797,57.949562,50.344788,31.47251,29.022331
El Salvador,SLV,2002,74.62281,136.93172,28.874565,39.813393,34.29001,44.279724,43.797462,29.205797,24.101053
El Salvador,SLV,2003,73.500404,137.79686,34.333862,44.60378,34.946552,45.99227,47.331577,30.694487,26.986135
El Salvador,SLV,2004,72.818726,130.76103,34.02326,34.667667,31.962744,46.601425,54.3117,31.840704,25.693287
El Salvador,SLV,2005,73.979355,128.42879,36.15425,30.869513,33.083187,44.25672,65.32661,30.552649,24.785316
El Salvador,SLV,2006,71.48721,127.23934,33.057384,27.366749,32.179832,42.731804,66.33015,30.785583,22.472658
El Salvador,SLV,2007,71.19491,115.76989,30.082005,24.566061,30.668163,42.160614,62.001537,30.750206,22.157185
El Salvador,SLV,2008,68.92518,118.56806,32.14461,22.489424,29.307625,39.723362,56.6753,29.8821,20.461868
